('Calibration Fields_Raw_DN_Signal_197', [20.50428, 115.00722])
('Calibration Fields_Raw_DN_Signal_196', [21.587393, 115.01457])
('Calibration Fields_Raw_DN_Signal_195', [22.452042, 100.65453])
('Calibration Fields_Raw_DN_Signal_194', [17.059706, 99.91133])
('Calibration Fields_Raw_DN_Signal_816', [0.0, 102.27318])
('Calibration Fields_Raw_DN_Signal_817', [0.0, 101.23445])
('Calibration Fields_Raw_DN_Signal_814', [0.0, 102.20574])
('Calibration Fields_Raw_DN_Signal_815', [0.0, 103.25779])
('Calibration Fields_Raw_DN_Signal_812', [0.0, 100.559494])
('Calibration Fields_Raw_DN_Signal_813', [0.0, 102.496155])
('Calibration Fields_Raw_DN_Signal_810', [0.0, 103.95568])
('Calibration Fields_Raw_DN_Signal_811', [0.0, 100.771996])
('Calibration Fields_Raw_DN_Signal_672', [0.0, 102.884285])
('Data_Reset_num', [0, 254])
('Calibration Fields_Raw_DN_Signal_818', [0.0, 103.268105])
('Calibration Fields_Raw_DN_Signal_819', [0.0, 102.95865])
('Calibration Fields_Internal_Cali_value_1', [0.0, 131.07])
('Calibration Fields_Raw_DN_Signal_101', [21.899813, 102.07895])
('Satellite Telemetry Data_Conditon_monitor_31', [-0.076783, 3.204554])
('Calibration Fields_Raw_DN_Signal_30', [21.492191, 102.57339])
('Satellite Telemetry Data_Conditon_monitor_33', [-1.7343454549450545, 0.297052])
('Calibration Fields_Raw_DN_Signal_441', [0.0, 113.23986])
('Calibration Fields_Raw_DN_Signal_440', [0.0, 114.95911])
('Calibration Fields_Raw_DN_Signal_443', [0.0, 113.628334])
('Calibration Fields_Raw_DN_Signal_442', [0.0, 114.52092])
('Calibration Fields_Raw_DN_Signal_445', [0.0, 111.79348])
('Calibration Fields_Raw_DN_Signal_444', [0.0, 114.50855])
('Calibration Fields_Raw_DN_Signal_447', [0.0, 113.93335])
('Calibration Fields_Raw_DN_Signal_446', [0.0, 114.05419])
('Calibration Fields_Raw_DN_Signal_449', [0.0, 100.94538])
('Calibration Fields_Raw_DN_Signal_448', [0.0, 102.92535])
('Calibration Fields_Raw_DN_Signal_335', [0.0, 113.71096])
('Calibration Fields_Raw_DN_Signal_398', [0.0, 114.3744])
('Calibration Fields_Raw_DN_Signal_728', [0.0, 111.82806])
('Calibration Fields_Raw_DN_Signal_729', [0.0, 114.090706])
('Calibration Fields_Raw_DN_Signal_685', [0.0, 102.6926])
('Calibration Fields_Raw_DN_Signal_684', [0.0, 109.34329])
('Calibration Fields_Raw_DN_Signal_683', [0.0, 114.52504])
('Calibration Fields_Raw_DN_Signal_682', [0.0, 113.245384])
('Calibration Fields_Raw_DN_Signal_681', [0.0, 112.329796])
('Calibration Fields_Raw_DN_Signal_680', [0.0, 108.15339])
('Calibration Fields_Raw_DN_Signal_720', [0.0, 102.89552])
('Calibration Fields_Raw_DN_Signal_721', [0.0, 102.06765])
('Calibration Fields_Raw_DN_Signal_722', [0.0, 102.73162])
('Calibration Fields_Raw_DN_Signal_723', [0.0, 102.05178])
('Calibration Fields_Raw_DN_Signal_724', [0.0, 111.460945])
('Calibration Fields_Raw_DN_Signal_678', [0.0, 101.45625])
('Calibration Fields_Raw_DN_Signal_689', [0.0, 103.80966])
('Calibration Fields_Raw_DN_Signal_688', [0.0, 103.26467])
('Calibration Fields_Raw_DN_Signal_395', [0.0, 113.69605])
('Calibration Fields_Raw_DN_Signal_394', [0.0, 114.75725])
('Calibration Fields_Raw_DN_Signal_397', [0.0, 114.622635])
('Calibration Fields_Raw_DN_Signal_396', [0.0, 114.91045])
('Calibration Fields_Raw_DN_Signal_391', [0.0, 103.41328])
('Calibration Fields_Raw_DN_Signal_390', [0.0, 103.82177])
('Calibration Fields_Raw_DN_Signal_393', [0.0, 111.45678])
('Calibration Fields_Raw_DN_Signal_392', [0.0, 103.28866])
('Satellite Telemetry Data_Electronic_device_status_3', [2.0860428167970205e-308, 0.392])
('Satellite Telemetry Data_Electronic_device_status_2', [0.0, 1.372])
('Satellite Telemetry Data_Electronic_device_status_1', [0.0, 0.004836942875078468])
('Satellite Telemetry Data_Electronic_device_status_0', [2.0860406948012295e-308, 4.704])
('Satellite Telemetry Data_Electronic_device_status_7', [0.0, 1.8620216814159292])
('Satellite Telemetry Data_Electronic_device_status_6', [0.0, 4.2924])
('Satellite Telemetry Data_Electronic_device_status_5', [2.0860406948012295e-308, 4.704])
('Satellite Telemetry Data_Electronic_device_status_4', [0.0, 2.0384])
('Calibration Fields_Raw_DN_Signal_962', [20.494602, 101.60731])
('Calibration Fields_Raw_DN_Signal_963', [20.250498, 101.24814])
('Calibration Fields_Raw_DN_Signal_960', [17.570637, 101.554146])
('Calibration Fields_Raw_DN_Signal_961', [18.710619, 101.131805])
('Calibration Fields_Raw_DN_Signal_966', [18.20776, 102.82766])
('Calibration Fields_Raw_DN_Signal_967', [22.377321, 101.83284])
('Calibration Fields_Raw_DN_Signal_964', [21.02948, 102.5532])
('Calibration Fields_Raw_DN_Signal_965', [17.518082, 102.2145])
('Calibration Fields_Freq_initial', [0.0, 107097180.0])
('Calibration Fields_Raw_DN_Signal_679', [0.0, 114.99247])
('Data_Serial_commu_error', [0, 253])
('Calibration Fields_Raw_DN_Signal_247', [21.242596, 114.33161])
('Calibration Fields_Raw_DN_Signal_246', [19.50304, 114.8916])
('Calibration Fields_Raw_DN_Signal_245', [19.839643, 114.90669])
('Calibration Fields_Raw_DN_Signal_244', [0.0, 114.966545])
('Calibration Fields_Raw_DN_Signal_243', [0.0, 113.77986])
('Calibration Fields_Raw_DN_Signal_242', [0.0, 114.89538])
('Calibration Fields_Raw_DN_Signal_241', [0.0, 103.17791])
('Calibration Fields_Raw_DN_Signal_240', [0.0, 100.80844])
('Calibration Fields_Raw_DN_Signal_360', [0.0, 103.369896])
('Calibration Fields_Raw_DN_Signal_361', [0.0, 102.58546])
('Calibration Fields_Raw_DN_Signal_362', [0.0, 100.59458])
('Calibration Fields_Raw_DN_Signal_363', [0.0, 111.44843])
('Calibration Fields_Raw_DN_Signal_364', [0.0, 114.75725])
('Calibration Fields_Raw_DN_Signal_365', [0.0, 113.69605])
('Calibration Fields_Raw_DN_Signal_249', [0.0, 114.48787])
('Calibration Fields_Raw_DN_Signal_248', [0.0, 114.54146])
('Calibration Fields_Raw_DN_Signal_434', [0.0, 102.37978])
('Calibration Fields_Raw_DN_Signal_435', [0.0, 103.1709])
('Calibration Fields_Raw_DN_Signal_436', [0.0, 101.204185])
('Calibration Fields_Raw_DN_Signal_437', [0.0, 102.6334])
('Calibration Fields_Raw_DN_Signal_430', [0.0, 114.065636])
('Calibration Fields_Raw_DN_Signal_431', [0.0, 114.376526])
('Calibration Fields_Raw_DN_Signal_432', [0.0, 109.17743])
('Calibration Fields_Raw_DN_Signal_433', [0.0, 102.06312])
('Calibration Fields_Raw_DN_Signal_535', [0.0, 113.928635])
('Calibration Fields_Raw_DN_Signal_534', [0.0, 122.0028])
('Calibration Fields_Raw_DN_Signal_537', [0.0, 108.13551])
('Calibration Fields_Raw_DN_Signal_536', [0.0, 114.504425])
('Calibration Fields_Raw_DN_Signal_438', [0.0, 114.98508])
('Calibration Fields_Raw_DN_Signal_439', [0.0, 114.96283])
('Calibration Fields_Raw_DN_Signal_533', [0.0, 129.14221])
('Calibration Fields_Raw_DN_Signal_532', [0.0, 116.23631])
('Calibration Fields_Raw_DN_Signal_969', [21.126888, 101.19313])
('Satellite Telemetry Data_Radar_primary_backup_status_7', [2.08603857277306e-308, 4.9588])
('Satellite Telemetry Data_Radar_primary_backup_status_2', [2.0860385727730595e-308, 4.5276])
('Satellite Telemetry Data_Electronic_device_status_8', [0.0, 0.004598556183301947])
('Calibration Fields_ReceiverGainControl', [0, 219])
('Data_Servo_commu_count', [0, 254])
('Calibration Fields_Raw_DN_Signal_368', [0.0, 114.09752])
('Satellite Telemetry Data_Radar_primary_backup_status_6', [2.08603857277306e-308, 4.9588])
('Calibration Fields_Raw_DN_Signal_369', [0.0, 113.99884])
('Calibration Fields_Raw_DN_Signal_1030', [21.291258, 101.89451])
('Calibration Fields_Raw_DN_Signal_1031', [20.258177, 101.738655])
('Calibration Fields_Raw_DN_Signal_1032', [20.670244, 104.07134])
('Calibration Fields_Raw_DN_Signal_1033', [20.229952, 103.82479])
('Calibration Fields_Raw_DN_Signal_1034', [20.237667, 102.10371])
('Calibration Fields_Raw_DN_Signal_1035', [20.386698, 102.11939])
('Calibration Fields_Raw_DN_Signal_1036', [19.490849, 101.53883])
('Calibration Fields_Raw_DN_Signal_1037', [21.084805, 101.68956])
('Calibration Fields_Raw_DN_Signal_1038', [19.064697, 103.403305])
('Calibration Fields_Raw_DN_Signal_1039', [20.38173, 101.62989])
('Calibration Fields_TransmitterPower_0', [0.0, 4.45098])
('Calibration Fields_Raw_DN_Signal_1045', [20.361795, 102.05178])
('Calibration Fields_Raw_DN_Signal_1044', [17.648296, 100.132416])
('Calibration Fields_Raw_DN_Signal_1047', [20.144156, 100.48846])
('Calibration Fields_Raw_DN_Signal_1046', [20.359299, 101.097984])
('Calibration Fields_Raw_DN_Signal_1041', [20.086002, 101.763])
('Calibration Fields_Raw_DN_Signal_1040', [15.747545, 101.71172])
('Calibration Fields_Raw_DN_Signal_1043', [19.693577, 102.3882])
('Calibration Fields_Raw_DN_Signal_1042', [19.629019, 102.512535])
('Calibration Fields_Raw_DN_Signal_1049', [17.969645, 101.228966])
('Calibration Fields_Raw_DN_Signal_919', [15.779942, 102.53291])
('Calibration Fields_Raw_DN_Signal_918', [21.193384, 100.84758])
('Satellite Telemetry Data_Condition_monitor_21', [2.0860406948012295e-308, 2.0384])
('Satellite Telemetry Data_Condition_monitor_20', [2.086040694768851e-308, 1.8620216814159292])
('Satellite Telemetry Data_Radar_primary_backup_status_0', [2.08603857277306e-308, 4.9588])
('Satellite Telemetry Data_Condition_monitor_23', [0.0, 0.009789756939529765])
('Calibration Fields_Raw_DN_Signal_159', [22.570784, 114.48787])
('Calibration Fields_Raw_DN_Signal_158', [20.02436, 114.549644])
('Calibration Fields_Raw_DN_Signal_157', [22.282078, 114.37014])
('Calibration Fields_Raw_DN_Signal_156', [20.324173, 114.76504])
('Calibration Fields_Raw_DN_Signal_155', [18.178957, 114.91045])
('Calibration Fields_Raw_DN_Signal_154', [20.061985, 114.98508])
('Calibration Fields_Raw_DN_Signal_153', [0.0, 114.75725])
('Calibration Fields_Raw_DN_Signal_152', [0.0, 114.89538])
('Calibration Fields_Raw_DN_Signal_151', [20.369282, 111.46926])
('Calibration Fields_Raw_DN_Signal_150', [20.321653, 100.24405])
('Calibration Fields_Raw_DN_Signal_39', [17.467316, 114.378654])
('Satellite Telemetry Data_Condition_monitor_7', [0.0, 0.009803628135566565])
('Satellite Telemetry Data_Condition_monitor_4', [0.0, 0.011865523910649678])
('Satellite Telemetry Data_Condition_monitor_5', [0.0, 4.704])
('Satellite Telemetry Data_Condition_monitor_2', [0.0, 4.5276])
('Calibration Fields_Raw_DN_Signal_366', [0.0, 114.90669])
('Satellite Telemetry Data_Condition_monitor_0', [0.0, 4.9588])
('Satellite Telemetry Data_Condition_monitor_1', [0.0, 3.9788])
('Calibration Fields_Raw_DN_Signal_410', [0.0, 114.95911])
('Calibration Fields_Raw_DN_Signal_367', [0.0, 114.622635])
('Calibration Fields_Raw_DN_Signal_911', [0.0, 103.1709])
('Satellite Telemetry Data_Condition_monitor_8', [0.0, 4.9588])
('Satellite Telemetry Data_Condition_monitor_9', [0.0, 4.9588])
('Calibration Fields_Raw_DN_Signal_40', [19.937117, 109.30926])
('Calibration Fields_Raw_DN_Signal_41', [19.62014, 103.32608])
('Calibration Fields_Raw_DN_Signal_42', [20.782755, 101.844765])
('Calibration Fields_Raw_DN_Signal_43', [20.979944, 100.72292])
('Calibration Fields_Raw_DN_Signal_44', [21.717264, 102.10371])
('Calibration Fields_Raw_DN_Signal_45', [20.7326, 114.999855])
('Calibration Fields_Raw_DN_Signal_46', [21.76453, 115.01457])
('Calibration Fields_Raw_DN_Signal_47', [21.549562, 113.69605])
('Calibration Fields_Raw_DN_Signal_48', [19.348139, 114.95166])
('Satellite Telemetry Data_Condition_monitor_29', [-3.979619, 5.994655])
('Calibration Fields_Raw_DN_Signal_38', [19.634928, 114.06792])
('Calibration Fields_Raw_DN_Signal_673', [0.0, 100.70747])
('Calibration Fields_Raw_DN_Signal_650', [0.0, 108.15562])
('Calibration Fields_Raw_DN_Signal_651', [0.0, 112.326385])
('Calibration Fields_Raw_DN_Signal_652', [0.0, 113.24262])
('Calibration Fields_Raw_DN_Signal_653', [0.0, 114.52504])
('Calibration Fields_Raw_DN_Signal_654', [0.0, 109.3399])
('Calibration Fields_Raw_DN_Signal_655', [0.0, 103.81572])
('Calibration Fields_Raw_DN_Signal_656', [0.0, 104.50288])
('Calibration Fields_Raw_DN_Signal_657', [0.0, 102.30972])
('Calibration Fields_Raw_DN_Signal_791', [0.0, 103.04986])
('Calibration Fields_Raw_DN_Signal_659', [0.0, 103.00632])
('Calibration Fields_Raw_DN_Signal_793', [0.0, 101.07244])
('Calibration Fields_Raw_DN_Signal_792', [0.0, 101.16536])
('Calibration Fields_Raw_DN_Signal_795', [0.0, 102.06991])
('Calibration Fields_Raw_DN_Signal_794', [0.0, 102.508446])
('Calibration Fields_Raw_DN_Signal_797', [0.0, 102.98071])
('Calibration Fields_Raw_DN_Signal_538', [0.0, 111.67224])
('Calibration Fields_Raw_DN_Signal_566', [0.0, 114.50029])
('Calibration Fields_Raw_DN_Signal_567', [0.0, 114.05419])
('Calibration Fields_Raw_DN_Signal_993', [19.676065, 102.3629])
('Calibration Fields_Raw_DN_Signal_992', [21.55336, 102.434204])
('Calibration Fields_Raw_DN_Signal_991', [19.003672, 102.137245])
('Calibration Fields_Raw_DN_Signal_990', [17.772455, 101.2781])
('Calibration Fields_Raw_DN_Signal_997', [21.226254, 104.68254])
('Calibration Fields_Raw_DN_Signal_996', [20.029755, 102.12163])
('Calibration Fields_Raw_DN_Signal_995', [17.440483, 101.27267])
('Calibration Fields_Raw_DN_Signal_994', [15.833405, 104.2748])
('Calibration Fields_Raw_DN_Signal_999', [20.229952, 102.21013])
('Calibration Fields_Raw_DN_Signal_998', [20.416393, 101.324])
('Calibration Fields_Raw_DN_Signal_290', [0.0, 113.61821])
('Calibration Fields_Raw_DN_Signal_927', [20.573809, 101.69696])
('Calibration Fields_Raw_DN_Signal_292', [19.499996, 114.53326])
('Calibration Fields_Raw_DN_Signal_925', [18.309093, 104.17566])
('Calibration Fields_Raw_DN_Signal_922', [17.415947, 101.96691])
('Calibration Fields_Raw_DN_Signal_295', [21.437952, 111.79348])
('Calibration Fields_Raw_DN_Signal_920', [21.519058, 101.896866])
('Calibration Fields_Raw_DN_Signal_921', [19.262138, 101.63239])
('Calibration Fields_Raw_DN_Signal_298', [20.401571, 101.51576])
('Calibration Fields_Raw_DN_Signal_299', [18.352942, 103.10367])
('Calibration Fields_Raw_DN_Signal_928', [20.154646, 102.816246])
('Calibration Fields_Raw_DN_Signal_530', [0.0, 114.95911])
('Calibration Fields_Raw_DN_Signal_485', [0.0, 114.75725])
('Calibration Fields_Raw_DN_Signal_484', [0.0, 113.75538])
('Satellite Telemetry Data_Condition_monitor_34', [2.0860555489660453e-308, 21.589737])
('Satellite Telemetry Data_Condition_monitor_35', [2.08603857277306e-308, 19.914596])
('Calibration Fields_Raw_DN_Signal_849', [0.0, 101.345436])
('Calibration Fields_Raw_DN_Signal_848', [0.0, 100.8715])
('Satellite Telemetry Data_Condition_monitor_30', [2.0860406947688504e-308, 15.297664])
('Satellite Telemetry Data_Condition_monitor_31', [-3.979619, 5.651019])
('Calibration Fields_Raw_DN_Signal_845', [0.0, 102.62147])
('Calibration Fields_Raw_DN_Signal_844', [0.0, 114.52504])
('Calibration Fields_Raw_DN_Signal_847', [0.0, 102.84662])
('Calibration Fields_Raw_DN_Signal_846', [0.0, 102.508446])
('Calibration Fields_Raw_DN_Signal_399', [0.0, 113.99651])
('Calibration Fields_Raw_DN_Signal_840', [0.0, 101.83284])
('Calibration Fields_Raw_DN_Signal_843', [0.0, 107.39268])
('Calibration Fields_Raw_DN_Signal_842', [0.0, 101.97848])
('Calibration Fields_Raw_DN_Signal_571', [0.0, 103.760895])
('Calibration Fields_Raw_DN_Signal_570', [0.0, 103.74862])
('Calibration Fields_Raw_DN_Signal_573', [0.0, 111.45678])
('Calibration Fields_Raw_DN_Signal_572', [0.0, 101.5516])
('Calibration Fields_Raw_DN_Signal_575', [0.0, 113.75538])
('Calibration Fields_Raw_DN_Signal_574', [0.0, 113.75538])
('Calibration Fields_Raw_DN_Signal_577', [0.0, 114.622635])
('Calibration Fields_Raw_DN_Signal_576', [0.0, 113.74309])
('Calibration Fields_Raw_DN_Signal_579', [0.0, 114.76504])
('Calibration Fields_Raw_DN_Signal_578', [0.0, 114.20066])
('Calibration Fields_Raw_DN_Signal_201', [0.0, 114.545555])
('Calibration Fields_Raw_DN_Signal_200', [21.084805, 114.90292])
('Calibration Fields_Raw_DN_Signal_207', [18.104006, 103.49876])
('Calibration Fields_Raw_DN_Signal_206', [21.101686, 113.93335])
('Calibration Fields_Raw_DN_Signal_205', [19.274986, 114.05419])
('Calibration Fields_Raw_DN_Signal_204', [18.878984, 114.46708])
('Calibration Fields_Raw_DN_Signal_777', [0.0, 102.21888])
('Calibration Fields_Raw_DN_Signal_479', [0.0, 102.82766])
('Calibration Fields_Raw_DN_Signal_775', [0.0, 102.50026])
('Calibration Fields_Raw_DN_Signal_774', [0.0, 109.3399])
('Calibration Fields_Raw_DN_Signal_773', [0.0, 114.52504])
('Calibration Fields_Raw_DN_Signal_772', [0.0, 113.245384])
('Calibration Fields_Raw_DN_Signal_771', [0.0, 112.329796])
('Calibration Fields_Raw_DN_Signal_770', [0.0, 108.16007])
('Calibration Fields_Raw_DN_Signal_470', [0.0, 114.95911])
('Calibration Fields_Raw_DN_Signal_471', [0.0, 113.2371])
('Calibration Fields_Raw_DN_Signal_472', [0.0, 114.52092])
('Calibration Fields_Raw_DN_Signal_473', [0.0, 113.628334])
('Calibration Fields_Raw_DN_Signal_474', [0.0, 114.50855])
('Calibration Fields_Raw_DN_Signal_475', [0.0, 111.79348])
('Calibration Fields_Raw_DN_Signal_476', [0.0, 114.05419])
('Calibration Fields_Raw_DN_Signal_778', [0.0, 101.704346])
('Data_overCurrent', [0, 254])
('Calibration Fields_Raw_DN_Signal_270', [19.407654, 101.64738])
('Calibration Fields_AzimuthalAngle_Tele', [0.0, 359.9945])
('Calibration Fields_Raw_DN_Signal_760', [0.0, 102.3924])
('Calibration Fields_Raw_DN_Signal_761', [0.0, 101.86141])
('Calibration Fields_Raw_DN_Signal_337', [0.0, 113.703514])
('Calibration Fields_Raw_DN_Signal_336', [0.0, 114.91045])
('QA Fields_Quality_Discard_0', [0, 551231])
('QA Fields_Quality_Discard_1', [0, 65534])
('Calibration Fields_Raw_DN_Signal_333', [0.0, 111.45678])
('Calibration Fields_Raw_DN_Signal_332', [0.0, 104.048454])
('Calibration Fields_Raw_DN_Signal_331', [0.0, 100.90712])
('Calibration Fields_Raw_DN_Signal_330', [0.0, 102.00841])
('Calibration Fields_Raw_DN_Signal_339', [0.0, 114.04501])
('Calibration Fields_Raw_DN_Signal_338', [0.0, 114.37014])
('Calibration Fields_Raw_DN_Signal_504', [0.0, 114.50855])
('Calibration Fields_Raw_DN_Signal_505', [0.0, 114.504425])
('Calibration Fields_Raw_DN_Signal_506', [0.0, 114.051895])
('Calibration Fields_Raw_DN_Signal_507', [0.0, 111.67224])
('Calibration Fields_Raw_DN_Signal_500', [0.0, 114.95911])
('Calibration Fields_Raw_DN_Signal_501', [0.0, 113.62074])
('Calibration Fields_Raw_DN_Signal_502', [0.0, 114.52092])
('Calibration Fields_Raw_DN_Signal_503', [0.0, 113.22324])
('Calibration Fields_Raw_DN_Signal_508', [0.0, 113.93335])
('Calibration Fields_Raw_DN_Signal_509', [0.0, 102.467354])
('Calibration Fields_Raw_DN_Signal_1009', [19.605303, 104.17008])
('Calibration Fields_Raw_DN_Signal_1008', [21.371166, 102.512535])
('Calibration Fields_Raw_DN_Signal_599', [0.0, 103.1321])
('Calibration Fields_Raw_DN_Signal_1001', [19.454071, 102.21232])
('Calibration Fields_Raw_DN_Signal_1000', [18.554434, 102.0107])
('Calibration Fields_Raw_DN_Signal_1003', [17.273378, 101.28352])
('Calibration Fields_Raw_DN_Signal_1002', [20.20672, 102.31614])
('Calibration Fields_Raw_DN_Signal_1005', [18.599634, 102.688675])
('Calibration Fields_Raw_DN_Signal_1004', [19.997284, 101.25633])
('Calibration Fields_Raw_DN_Signal_1007', [20.942965, 101.20695])
('Calibration Fields_Raw_DN_Signal_1006', [20.5619, 102.20794])
('Calibration Fields_Raw_DN_Signal_7', [14.818456, 112.26108])
('Calibration Fields_Raw_DN_Signal_6', [20.753187, 114.111115])
('Calibration Fields_Raw_DN_Signal_5', [21.576078, 114.89538])
('Calibration Fields_Raw_DN_Signal_4', [20.812122, 113.75538])
('Calibration Fields_Raw_DN_Signal_3', [21.889284, 112.25414])
('Calibration Fields_Raw_DN_Signal_2', [22.491983, 111.431694])
('Calibration Fields_Raw_DN_Signal_1', [19.76006, 114.899155])
('Calibration Fields_Raw_DN_Signal_0', [53.01169, 117.137215])
('Calibration Fields_Raw_DN_Signal_866', [16.769793, 100.741394])
('Calibration Fields_Raw_DN_Signal_9', [20.725716, 114.376526])
('Calibration Fields_Raw_DN_Signal_8', [21.044445, 113.096535])
('Calibration Fields_Raw_DN_Signal_97', [21.643528, 112.25761])
('Calibration Fields_Raw_DN_Signal_96', [14.9658375, 111.8357])
('Calibration Fields_Raw_DN_Signal_95', [22.911469, 114.76893])
('Calibration Fields_Raw_DN_Signal_94', [15.740313, 113.75538])
('Calibration Fields_Raw_DN_Signal_93', [21.882252, 112.25067])
('Calibration Fields_Raw_DN_Signal_92', [21.04871, 113.77742])
('Calibration Fields_Raw_DN_Signal_91', [20.31156, 111.47342])
('Calibration Fields_Raw_DN_Signal_90', [21.105898, 100.80844])
('Calibration Fields_Raw_DN_Signal_99', [16.639364, 114.376526])
('Geolocation Fields_Mscnt', [0, 863999903])
('Calibration Fields_Temp_Tele_2', [-273.0, 179.74028])
('Calibration Fields_Raw_DN_Signal_591', [0.0, 113.23986])
('Satellite Telemetry Data_Conditon_monitor_13', [0.0, 4.116])
('Calibration Fields_Raw_DN_Signal_98', [21.695274, 114.05877])
('Calibration Fields_Temp_Tele_3', [-273.0, 179.74028])
('Calibration Fields_Raw_DN_Signal_113', [21.488338, 113.92392])
('Calibration Fields_Raw_DN_Signal_112', [21.331396, 114.50029])
('Calibration Fields_Raw_DN_Signal_111', [18.948696, 114.00116])
('Calibration Fields_Raw_DN_Signal_110', [21.673174, 114.90292])
('Calibration Fields_Raw_DN_Signal_117', [18.19955, 102.77029])
('Calibration Fields_Raw_DN_Signal_116', [19.271778, 102.84662])
('Calibration Fields_Raw_DN_Signal_115', [18.800987, 114.05419])
('Calibration Fields_Raw_DN_Signal_114', [21.945143, 111.78963])
('Calibration Fields_Raw_DN_Signal_759', [0.0, 114.08843])
('Calibration Fields_Raw_DN_Signal_119', [21.410576, 101.51062])
('Calibration Fields_Raw_DN_Signal_118', [20.053951, 103.573])
('Calibration Fields_Raw_DN_Signal_758', [0.0, 111.82806])
('Calibration Fields_Raw_DN_Signal_609', [0.0, 114.09752])
('Calibration Fields_Raw_DN_Signal_608', [0.0, 114.76504])
('Calibration Fields_Raw_DN_Signal_607', [0.0, 107.39268])
('Calibration Fields_Raw_DN_Signal_606', [0.0, 105.08699])
('Calibration Fields_Raw_DN_Signal_605', [0.0, 113.760284])
('Calibration Fields_Raw_DN_Signal_604', [0.0, 111.460945])
('Calibration Fields_Raw_DN_Signal_603', [0.0, 103.49876])
('Calibration Fields_Raw_DN_Signal_602', [0.0, 105.114006])
('Calibration Fields_Raw_DN_Signal_601', [0.0, 101.134605])
('Calibration Fields_Raw_DN_Signal_600', [0.0, 102.88053])
('Calibration Fields_Raw_DN_Signal_867', [20.876926, 102.52885])
('Calibration Fields_Raw_DN_Signal_924', [20.528381, 102.400795])
('Calibration Fields_Raw_DN_Signal_547', [0.0, 114.618614])
('Calibration Fields_Raw_DN_Signal_898', [13.99295, 101.228966])
('Calibration Fields_Raw_DN_Signal_899', [0.0, 101.80408])
('Calibration Fields_Raw_DN_Signal_896', [21.0721, 102.50026])
('Calibration Fields_Raw_DN_Signal_897', [20.49218, 101.26723])
('Calibration Fields_Raw_DN_Signal_894', [18.61086, 102.19257])
('Calibration Fields_Raw_DN_Signal_895', [20.623468, 102.83904])
('Calibration Fields_Raw_DN_Signal_892', [20.13627, 101.49774])
('Calibration Fields_Raw_DN_Signal_893', [20.80085, 100.71057])
('Calibration Fields_Raw_DN_Signal_890', [19.229849, 101.67719])
('Calibration Fields_Raw_DN_Signal_891', [21.164417, 102.92163])
('Calibration Fields_Raw_DN_Signal_801', [0.0, 112.329796])
('Calibration Fields_Raw_DN_Signal_800', [0.0, 109.44051])
('Calibration Fields_Raw_DN_Signal_803', [0.0, 114.52504])
('Calibration Fields_Raw_DN_Signal_802', [0.0, 113.24262])
('Calibration Fields_Raw_DN_Signal_209', [20.467876, 100.54345])
('Calibration Fields_Raw_DN_Signal_804', [0.0, 109.34668])
('Calibration Fields_Raw_DN_Signal_807', [0.0, 101.74598])
('Calibration Fields_Raw_DN_Signal_806', [0.0, 100.70747])
('Calibration Fields_Raw_DN_Signal_809', [0.0, 100.99781])
('Calibration Fields_Raw_DN_Signal_751', [0.0, 102.89926])
('Calibration Fields_Raw_DN_Signal_750', [0.0, 101.77028])
('Satellite Telemetry Data_Condition_monitor_25', [0.0, 0.003914155681104834])
('Satellite Telemetry Data_Conditon_monitor_29', [-0.076783, 3.558925])
('Satellite Telemetry Data_Conditon_monitor_28', [-0.076783, 1.8076235087543773])
('Satellite Telemetry Data_Conditon_monitor_27', [0.0, 7.694998])
('Satellite Telemetry Data_Conditon_monitor_21', [0.0, 1.9404])
('Satellite Telemetry Data_Conditon_monitor_20', [0.0, 1.764])
('Calibration Fields_Raw_DN_Signal_208', [21.027338, 100.94831])
('Calibration Fields_Temp_Tele_6', [-56.76612, 117.51399])
('Calibration Fields_Raw_DN_Signal_489', [0.0, 114.099785])
('Calibration Fields_Raw_DN_Signal_739', [0.0, 114.99247])
('Calibration Fields_Raw_DN_Signal_738', [0.0, 101.24267])
('Calibration Fields_Raw_DN_Signal_733', [0.0, 104.71711])
('Calibration Fields_Raw_DN_Signal_732', [0.0, 103.13918])
('Calibration Fields_Raw_DN_Signal_731', [0.0, 103.009964])
('Calibration Fields_Raw_DN_Signal_730', [0.0, 104.46655])
('Calibration Fields_Raw_DN_Signal_737', [0.0, 103.00267])
('Calibration Fields_Raw_DN_Signal_736', [0.0, 103.1709])
('Calibration Fields_Raw_DN_Signal_735', [0.0, 103.29207])
('Calibration Fields_Raw_DN_Signal_734', [0.0, 103.99071])
('Calibration Fields_Raw_DN_Signal_978', [20.364292, 104.5949])
('Calibration Fields_Raw_DN_Signal_929', [20.942965, 101.80408])
('Calibration Fields_Raw_DN_Signal_874', [23.069609, 101.086655])
('Calibration Fields_Raw_DN_Signal_875', [20.41886, 103.39331])
('Calibration Fields_Raw_DN_Signal_876', [21.3553, 101.92502])
('Calibration Fields_Raw_DN_Signal_877', [17.991251, 100.16761])
('Calibration Fields_Raw_DN_Signal_979', [18.170692, 102.467354])
('Calibration Fields_Raw_DN_Signal_871', [21.059357, 104.45612])
('Calibration Fields_Raw_DN_Signal_872', [20.760029, 101.82567])
('Calibration Fields_Raw_DN_Signal_873', [20.945148, 101.46667])
